num	gene	desc	n	mindist	nmuts0	nmuts3	nmuts12	npairs0	npairs3	npairs12
7367	SLC9A1	solute carrier family 9 (sodium/hydrogen exchanger), member 1 (antiporter, Na+/H+, amiloride sensitive)	2	63	0	0	0	0	0	0
9200	ZZEF1	zinc finger, ZZ-type with EF-hand domain 1	7	63	0	0	0	0	0	0
23	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1	5	64	0	0	0	0	0	0
179	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif, 3	5	64	0	0	0	0	0	0
902	C12orf12	chromosome 12 open reading frame 12	2	64	0	0	0	0	0	0
1873	CPS1	carbamoyl-phosphate synthetase 1, mitochondrial	5	64	0	0	0	0	0	0
2312	DOCK5	dedicator of cytokinesis 5	6	64	0	0	0	0	0	0
2357	DSG1	desmoglein 1	5	64	0	0	0	0	0	0
2905	FLG	filaggrin	13	64	0	0	0	0	0	0
3085	GCC1	GRIP and coiled-coil domain containing 1	4	64	0	0	0	0	0	0
4143	KRT26	keratin 26	2	64	0	0	0	0	0	0
4420	LRRTM3	leucine rich repeat transmembrane neuronal 3	4	64	0	0	0	0	0	0
5799	PDLIM4	PDZ and LIM domain 4	2	64	0	0	0	0	0	0
6055	PNLIP	pancreatic lipase	3	64	0	0	0	0	0	0
7165	SKIV2L	superkiller viralicidic activity 2-like (S. cerevisiae)	3	64	0	0	0	0	0	0
7604	SRRM2	serine/arginine repetitive matrix 2	4	64	0	0	0	0	0	0
7716	SUN5	Sad1 and UNC84 domain containing 5	2	64	0	0	0	0	0	0
8237	TRIM25	tripartite motif-containing 25	2	64	0	0	0	0	0	0
8708	WSCD1	WSC domain containing 1	2	64	0	0	0	0	0	0
8795	ZC3H13	zinc finger CCCH-type containing 13	3	64	0	0	0	0	0	0
616	ATF7IP2	activating transcription factor 7 interacting protein 2	4	65	0	0	0	0	0	0
646	ATP1B4	ATPase, (Na+)/K+ transporting, beta 4 polypeptide	2	65	0	0	0	0	0	0
2278	DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10	2	65	0	0	0	0	0	0
2549	EPHB6	EPH receptor B6	4	65	0	0	0	0	0	0
2795	FAT2	FAT tumor suppressor homolog 2 (Drosophila)	7	65	0	0	0	0	0	0
4018	KIAA1524	KIAA1524	3	65	0	0	0	0	0	0
6070	PODN	podocan	2	65	0	0	0	0	0	0
6577	RBM8A	RNA binding motif protein 8A	2	65	0	0	0	0	0	0
6598	RDM1	RAD52 motif 1	2	65	0	0	0	0	0	0
7005	SENP5	SUMO1/sentrin specific peptidase 5	3	65	0	0	0	0	0	0
8460	UGT2A1	UDP glucuronosyltransferase 2 family, polypeptide A1	3	65	0	0	0	0	0	0
8838	ZFC3H1	zinc finger, C3H1-type containing	4	65	0	0	0	0	0	0
1468	CDC14A	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	4	66	0	0	0	0	0	0
2273	DNAJB4	DnaJ (Hsp40) homolog, subfamily B, member 4	3	66	0	0	0	0	0	0
3347	GRTP1	growth hormone regulated TBC protein 1	2	66	0	0	0	0	0	0
3887	KCND3	potassium voltage-gated channel, Shal-related subfamily, member 3	3	66	0	0	0	0	0	0
5389	OPRD1	opioid receptor, delta 1	3	66	0	0	0	0	0	0
5435	OR2J2	olfactory receptor, family 2, subfamily J, member 2	2	66	0	0	0	0	0	0
6104	POM121C	POM121 membrane glycoprotein C	2	66	0	0	0	0	0	0
7095	SGPL1	sphingosine-1-phosphate lyase 1	4	66	0	0	0	0	0	0
7755	SYT4	synaptotagmin IV	2	66	0	0	0	0	0	0
7994	TLL1	tolloid-like 1	3	66	0	0	0	0	0	0
8729	XPO1	exportin 1 (CRM1 homolog, yeast)	5	66	0	0	0	0	0	0
148	ACVR1C	activin A receptor, type IC	2	67	0	0	0	0	0	0
818	BRD1	bromodomain containing 1	3	67	0	0	0	0	0	0
1426	CD180	CD180 molecule	5	67	0	0	0	0	0	0
1811	COL2A1	collagen, type II, alpha 1	5	67	0	0	0	0	0	0
1949	CST11	cystatin 11	2	67	0	0	0	0	0	0
1987	CUL7	cullin 7	4	67	0	0	0	0	0	0
2710	FAM190B	family with sequence similarity 190, member B	4	67	0	0	0	0	0	0
2843	FCN1	ficolin (collagen/fibrinogen domain containing) 1	3	67	0	0	0	0	0	0
3226	GPATCH8	G patch domain containing 8	4	67	0	0	0	0	0	0
4109	KLK13	kallikrein-related peptidase 13	2	67	0	0	0	0	0	0
4366	LRP1	low density lipoprotein-related protein 1 (alpha-2-macroglobulin receptor)	6	67	0	0	0	0	0	0
5891	PI4K2B	phosphatidylinositol 4-kinase type 2 beta	2	67	0	0	0	0	0	0
6566	RBM28	RNA binding motif protein 28	5	67	0	0	0	0	0	0
8242	TRIM33	tripartite motif-containing 33	2	67	0	0	0	0	0	0
8534	USP40	ubiquitin specific peptidase 40	4	67	0	0	0	0	0	0
1012	C1orf101	chromosome 1 open reading frame 101	3	68	0	0	0	0	0	0
1019	C1orf114	chromosome 1 open reading frame 114	2	68	0	0	0	0	0	0
1283	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial (putative)	3	68	0	0	0	0	0	0
1561	CENPE	centromere protein E, 312kDa	7	68	0	0	0	0	0	0
1641	CHRM2	cholinergic receptor, muscarinic 2	3	68	0	0	0	0	0	0
1775	CNTLN	centlein, centrosomal protein	2	68	0	0	0	0	0	0
2261	DNAH11	dynein, axonemal, heavy chain 11	8	68	0	0	0	0	0	0
2447	EHBP1	EH domain binding protein 1	2	68	0	0	0	0	0	0
5416	OR13C8	olfactory receptor, family 13, subfamily C, member 8	3	68	0	0	0	0	0	0
5421	OR1D2	olfactory receptor, family 1, subfamily D, member 2	2	68	0	0	0	0	0	0
5720	PCDHB6	protocadherin beta 6	3	68	0	0	0	0	0	0
6961	SDK2	sidekick homolog 2 (chicken)	4	68	0	0	0	0	0	0
7871	TCP10L2	t-complex 10-like 2 (mouse)	2	68	0	0	0	0	0	0
8737	XRCC5	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining; Ku autoantigen, 80kDa)	2	68	0	0	0	0	0	0
8919	ZNF185	zinc finger protein 185 (LIM domain)	3	68	0	0	0	0	0	0
8950	ZNF257	zinc finger protein 257	3	68	0	0	0	0	0	0
1519	CDK14	cyclin-dependent kinase 14	3	69	0	0	0	0	0	0
1557	CELSR1	cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)	3	69	0	0	0	0	0	0
2170	DENND2D	DENN/MADD domain containing 2D	4	69	0	0	0	0	0	0
2585	ERP27	endoplasmic reticulum protein 27 kDa	2	69	0	0	0	0	0	0
3447	HELZ	helicase with zinc finger	3	69	0	0	0	0	0	0
3578	HSF4	heat shock transcription factor 4	2	69	0	0	0	0	0	0
3594	HSPG2	heparan sulfate proteoglycan 2	9	69	0	0	0	0	0	0
5166	NID2	nidogen 2 (osteonidogen)	3	69	0	0	0	0	0	0
5254	NPFFR2	neuropeptide FF receptor 2	3	69	0	0	0	0	0	0
5925	PIK3R6	phosphoinositide-3-kinase, regulatory subunit 6	3	69	0	0	0	0	0	0
5956	PKHD1L1	polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1	12	69	0	0	0	0	0	0
6686	RIOK3	RIO kinase 3 (yeast)	2	69	0	0	0	0	0	0
7402	SMAD9	SMAD family member 9	2	69	0	0	0	0	0	0
8109	TMIGD1	transmembrane and immunoglobulin domain containing 1	2	69	0	0	0	0	0	0
8918	ZNF184	zinc finger protein 184	5	69	0	0	0	0	0	0
709	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	2	70	0	0	0	0	0	0
760	BCL11B	B-cell CLL/lymphoma 11B (zinc finger protein)	2	70	0	0	0	0	0	0
789	BIRC6	baculoviral IAP repeat-containing 6 (apollon)	10	70	0	0	0	0	0	0
1748	CNGA1	cyclic nucleotide gated channel alpha 1	2	70	0	0	0	0	0	0
2507	EMID2	EMI domain containing 2	2	70	0	0	0	0	0	0
3054	GALT	galactose-1-phosphate uridylyltransferase	2	70	0	0	0	0	0	0
4996	MYOM1	myomesin 1, 185kDa	5	70	0	0	0	0	0	0
5955	PKHD1	polycystic kidney and hepatic disease 1 (autosomal recessive)	7	70	0	0	0	0	0	0
7887	TEC	tec protein tyrosine kinase	3	70	0	0	0	0	0	0
8334	TTC30B	tetratricopeptide repeat domain 30B	3	70	0	0	0	0	0	0
8487	UNC45B	unc-45 homolog B (C. elegans)	3	70	0	0	0	0	0	0
716	B4GALNT3	beta-1,4-N-acetyl-galactosaminyl transferase 3	2	71	0	0	0	0	0	0
738	BAT2L2		4	71	0	0	0	0	0	0
1396	CCHCR1	coiled-coil alpha-helical rod protein 1	4	71	0	0	0	0	0	0
2858	FES	feline sarcoma oncogene	2	71	0	0	0	0	0	0
3794	ITGA1	integrin, alpha 1	4	71	0	0	0	0	0	0
4048	KIF1B	kinesin family member 1B	6	71	0	0	0	0	0	0
4562	MARCH5	membrane-associated ring finger (C3HC4) 5	2	71	0	0	0	0	0	0
4887	MTMR10	myotubularin related protein 10	4	71	0	0	0	0	0	0
5716	PCDHB16	protocadherin beta 16	2	71	0	0	0	0	0	0
6072	PODXL	podocalyxin-like	2	71	0	0	0	0	0	0
6576	RBM7	RNA binding motif protein 7	2	71	0	0	0	0	0	0
6940	SCNN1B	sodium channel, nonvoltage-gated 1, beta (Liddle syndrome)	2	71	0	0	0	0	0	0
7778	TAF1A	TATA box binding protein (TBP)-associated factor, RNA polymerase I, A, 48kDa	2	71	0	0	0	0	0	0
8332	TTC3	tetratricopeptide repeat domain 3	5	71	0	0	0	0	0	0
8529	USP34	ubiquitin specific peptidase 34	6	71	0	0	0	0	0	0
499	ARFGAP2	ADP-ribosylation factor GTPase activating protein 2	2	72	0	0	0	0	0	0
1494	CDH12	cadherin 12, type 2 (N-cadherin 2)	3	72	0	0	0	0	0	0
1969	CTNND2	catenin (cadherin-associated protein), delta 2 (neural plakophilin-related arm-repeat protein)	3	72	0	0	0	0	0	0
3463	HFM1	HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae)	3	72	0	0	0	0	0	0
4137	KRT13	keratin 13	2	72	0	0	0	0	0	0
4754	MMP12	matrix metallopeptidase 12 (macrophage elastase)	3	72	0	0	0	0	0	0
4819	MRPL2	mitochondrial ribosomal protein L2	3	72	0	0	0	0	0	0
5002	MYST2	MYST histone acetyltransferase 2	2	72	0	0	0	0	0	0
7262	SLC27A6	solute carrier family 27 (fatty acid transporter), member 6	3	72	0	0	0	0	0	0
7758	SYTL2	synaptotagmin-like 2	3	72	0	0	0	0	0	0
7882	TDRD5	tudor domain containing 5	4	72	0	0	0	0	0	0
8610	VPS8	vacuolar protein sorting 8 homolog (S. cerevisiae)	3	72	0	0	0	0	0	0
8783	ZBTB41	zinc finger and BTB domain containing 41	4	72	0	0	0	0	0	0
8938	ZNF226	zinc finger protein 226	3	72	0	0	0	0	0	0
98	ACLY	ATP citrate lyase	3	73	0	0	0	0	0	0
361	AMPH	amphiphysin	3	73	0	0	0	0	0	0
783	BICD1	bicaudal D homolog 1 (Drosophila)	3	73	0	0	0	0	0	0
3354	GSPT1	G1 to S phase transition 1	4	73	0	0	0	0	0	0
3998	KIAA1147	KIAA1147	2	73	0	0	0	0	0	0
5639	PAPD4	PAP associated domain containing 4	2	73	0	0	0	0	0	0
6285	PRPS2	phosphoribosyl pyrophosphate synthetase 2	2	73	0	0	0	0	0	0
8527	USP32	ubiquitin specific peptidase 32	4	73	0	0	0	0	0	0
8854	ZFPM2	zinc finger protein, multitype 2	6	73	0	0	0	0	0	0
380	ANK3	ankyrin 3, node of Ranvier (ankyrin G)	11	74	0	0	0	0	0	0
665	ATP6V1B2	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2	2	74	0	0	0	0	0	0
1808	COL24A1	collagen, type XXIV, alpha 1	6	74	0	0	0	0	0	0
3184	GMPPB	GDP-mannose pyrophosphorylase B	2	74	0	0	0	0	0	0
4000	KIAA1199	KIAA1199	4	74	0	0	0	0	0	0
4355	LRCH3	leucine-rich repeats and calponin homology (CH) domain containing 3	2	74	0	0	0	0	0	0
5174	NIPBL	Nipped-B homolog (Drosophila)	5	74	0	0	0	0	0	0
5439	OR2M2	olfactory receptor, family 2, subfamily M, member 2	3	74	0	0	0	0	0	0
5971	PLAA	phospholipase A2-activating protein	2	74	0	0	0	0	0	0
7243	SLC25A25	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25	2	74	0	0	0	0	0	0
7883	TDRD6	tudor domain containing 6	5	74	0	0	0	0	0	0
877	C10orf79	chromosome 10 open reading frame 79	6	75	0	0	0	0	0	0
1817	COL4A6	collagen, type IV, alpha 6	5	75	0	0	0	0	0	0
1928	CSF1R	colony stimulating factor 1 receptor, formerly McDonough feline sarcoma viral (v-fms) oncogene homolog	2	75	0	0	0	0	0	0
1929	CSF2RA	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	2	75	0	0	0	0	0	0
2659	FAM113B	family with sequence similarity 113, member B	2	75	0	0	0	0	0	0
3360	GTF2E2	general transcription factor IIE, polypeptide 2, beta 34kDa	2	75	0	0	0	0	0	0
3375	GUCY2C	guanylate cyclase 2C (heat stable enterotoxin receptor)	3	75	0	0	0	0	0	0
4354	LRCH2	leucine-rich repeats and calponin homology (CH) domain containing 2	3	75	0	0	0	0	0	0
4981	MYO1F	myosin IF	5	75	0	0	0	0	0	0
5000	MYPN	myopalladin	5	75	0	0	0	0	0	0
5003	MYST3	MYST histone acetyltransferase (monocytic leukemia) 3	6	75	0	0	0	0	0	0
5043	NBAS	neuroblastoma amplified sequence	4	75	0	0	0	0	0	0
6265	PRODH2	proline dehydrogenase (oxidase) 2	3	75	0	0	0	0	0	0
6494	RAET1G	retinoic acid early transcript 1G	2	75	0	0	0	0	0	0
6642	RGPD4	RANBP2-like and GRIP domain containing 4	3	75	0	0	0	0	0	0
7408	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1	2	75	0	0	0	0	0	0
7671	STIL	SCL/TAL1 interrupting locus	4	75	0	0	0	0	0	0
7780	TAF1L	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 210kDa-like	6	75	0	0	0	0	0	0
8290	TSC2	tuberous sclerosis 2	2	75	0	0	0	0	0	0
8467	UHRF1	ubiquitin-like, containing PHD and RING finger domains, 1	3	75	0	0	0	0	0	0
8514	USP16	ubiquitin specific peptidase 16	2	75	0	0	0	0	0	0
901	C12orf11	chromosome 12 open reading frame 11	4	76	0	0	0	0	0	0
1296	CASR	calcium-sensing receptor (hypocalciuric hypercalcemia 1, severe neonatal hyperparathyroidism)	2	76	0	0	0	0	0	0
2840	FCGRT	Fc fragment of IgG, receptor, transporter, alpha	2	76	0	0	0	0	0	0
3429	HEATR1	HEAT repeat containing 1	3	76	0	0	0	0	0	0
3743	INTS1	integrator complex subunit 1	4	76	0	0	0	0	0	0
4046	KIF19	kinesin family member 19	3	76	0	0	0	0	0	0
5854	PGPEP1L	pyroglutamyl-peptidase I-like	2	76	0	0	0	0	0	0
5958	PKN3	protein kinase N3	3	76	0	0	0	0	0	0
6069	POC5	POC5 centriolar protein homolog (Chlamydomonas)	2	76	0	0	0	0	0	0
7412	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	3	76	0	0	0	0	0	0
8598	VPS13D	vacuolar protein sorting 13 homolog D (S. cerevisiae)	10	76	0	0	0	0	0	0
1293	CASP8AP2	CASP8 associated protein 2	3	77	0	0	0	0	0	0
1452	CD55	CD55 molecule, decay accelerating factor for complement (Cromer blood group)	2	77	0	0	0	0	0	0
1947	CSRP2BP	CSRP2 binding protein	3	77	0	0	0	0	0	0
2310	DOCK3	dedicator of cytokinesis 3	2	77	0	0	0	0	0	0
2543	EPHA7	EPH receptor A7	4	77	0	0	0	0	0	0
4475	MAGEA1	melanoma antigen family A, 1 (directs expression of antigen MZ2-E)	2	77	0	0	0	0	0	0
5081	NDRG1	N-myc downstream regulated gene 1	2	77	0	0	0	0	0	0
5353	OBFC2A	oligonucleotide/oligosaccharide-binding fold containing 2A	2	77	0	0	0	0	0	0
5870	PHF23	PHD finger protein 23	2	77	0	0	0	0	0	0
7400	SLU7	SLU7 splicing factor homolog (S. cerevisiae)	4	77	0	0	0	0	0	0
8138	TNFSF14	tumor necrosis factor (ligand) superfamily, member 14	2	77	0	0	0	0	0	0
9136	ZNF770	zinc finger protein 770	2	77	0	0	0	0	0	0
9141	ZNF790	zinc finger protein 790	2	77	0	0	0	0	0	0
1078	C2CD3	C2 calcium-dependent domain containing 3	4	78	0	0	0	0	0	0
1546	CEACAM5	carcinoembryonic antigen-related cell adhesion molecule 5	3	78	0	0	0	0	0	0
2369	DUOX1	dual oxidase 1	4	78	0	0	0	0	0	0
2461	EIF2B5	eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa	2	78	0	0	0	0	0	0
3189	GNAI1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1	2	78	0	0	0	0	0	0
4500	MAML1	mastermind-like 1 (Drosophila)	2	78	0	0	0	0	0	0
4816	MRPL14	mitochondrial ribosomal protein L14	2	78	0	0	0	0	0	0
6847	RUFY3	RUN and FYVE domain containing 3	2	78	0	0	0	0	0	0
6931	SCN1A	sodium channel, voltage-gated, type I, alpha subunit	4	78	0	0	0	0	0	0
7182	SLC12A9	solute carrier family 12 (potassium/chloride transporters), member 9	2	78	0	0	0	0	0	0
7438	SMURF2	SMAD specific E3 ubiquitin protein ligase 2	2	78	0	0	0	0	0	0
645	ATP1A4	ATPase, Na+/K+ transporting, alpha 4 polypeptide	3	79	0	0	0	0	0	0
1872	CPO	carboxypeptidase O	2	79	0	0	0	0	0	0
1925	CSDA	cold shock domain protein A	3	79	0	0	0	0	0	0
2168	DENND2A	DENN/MADD domain containing 2A	3	79	0	0	0	0	0	0
3442	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	2	79	0	0	0	0	0	0
3460	HEXA	hexosaminidase A (alpha polypeptide)	3	79	0	0	0	0	0	0
4909	MTUS2	microtubule associated tumor suppressor candidate 2	5	79	0	0	0	0	0	0
5948	PKD1L1	polycystic kidney disease 1 like 1	7	79	0	0	0	0	0	0
7493	SOX4	SRY (sex determining region Y)-box 4	2	79	0	0	0	0	0	0
402	ANKRD32	ankyrin repeat domain 32	3	80	0	0	0	0	0	0
1238	CADM3	cell adhesion molecule 3	2	80	0	0	0	0	0	0
1751	CNGB3	cyclic nucleotide gated channel beta 3	3	80	0	0	0	0	0	0
1952	CT47B1	cancer/testis antigen family 47, member B1	3	80	0	0	0	0	0	0
2025	CYP19A1	cytochrome P450, family 19, subfamily A, polypeptide 1	3	80	0	0	0	0	0	0
2141	DDX46	DEAD (Asp-Glu-Ala-Asp) box polypeptide 46	4	80	0	0	0	0	0	0
4036	KIDINS220	kinase D-interacting substrate, 220kDa	3	80	0	0	0	0	0	0
4073	KL	klotho	2	80	0	0	0	0	0	0
5437	OR2L2	olfactory receptor, family 2, subfamily L, member 2	2	80	0	0	0	0	0	0
5673	PAX1	paired box 1	2	80	0	0	0	0	0	0
5862	PHF12	PHD finger protein 12	3	80	0	0	0	0	0	0
6312	PSAT1	phosphoserine aminotransferase 1	2	80	0	0	0	0	0	0
6927	SCMH1	sex comb on midleg homolog 1 (Drosophila)	2	80	0	0	0	0	0	0
7364	SLC8A1	solute carrier family 8 (sodium/calcium exchanger), member 1	3	80	0	0	0	0	0	0
7943	THAP9	THAP domain containing 9	3	80	0	0	0	0	0	0
8829	ZDHHC9	zinc finger, DHHC-type containing 9	3	80	0	0	0	0	0	0
8933	ZNF215	zinc finger protein 215	2	80	0	0	0	0	0	0
9167	ZNF93	zinc finger protein 93	2	80	0	0	0	0	0	0
264	AIM1	absent in melanoma 1	2	81	0	0	0	0	0	0
389	ANKMY2	ankyrin repeat and MYND domain containing 2	2	81	0	0	0	0	0	0
1802	COL19A1	collagen, type XIX, alpha 1	3	81	0	0	0	0	0	0
1821	COL6A2	collagen, type VI, alpha 2	5	81	0	0	0	0	0	0
2115	DDC	dopa decarboxylase (aromatic L-amino acid decarboxylase)	3	81	0	0	0	0	0	0
2982	FSCN1	fascin homolog 1, actin-bundling protein (Strongylocentrotus purpuratus)	3	81	0	0	0	0	0	0
3076	GBA3	glucosidase, beta, acid 3 (cytosolic)	2	81	0	0	0	0	0	0
3242	GPR112	G protein-coupled receptor 112	7	81	0	0	0	0	0	0
4013	KIAA1462	KIAA1462	4	81	0	0	0	0	0	0
4208	LAMC1	laminin, gamma 1 (formerly LAMB2)	3	81	0	0	0	0	0	0
4740	MLL5	myeloid/lymphoid or mixed-lineage leukemia 5 (trithorax homolog, Drosophila)	7	81	0	0	0	0	0	0
6273	PROX2	prospero homeobox 2	2	81	0	0	0	0	0	0
7125	SHMT1	serine hydroxymethyltransferase 1 (soluble)	2	81	0	0	0	0	0	0
8331	TTC29	tetratricopeptide repeat domain 29	3	81	0	0	0	0	0	0
8500	UPP2	uridine phosphorylase 2	2	81	0	0	0	0	0	0
113	ACSF2	acyl-CoA synthetase family member 2	2	82	0	0	0	0	0	0
2266	DNAH7	dynein, axonemal, heavy chain 7	10	82	0	0	0	0	0	0
2700	FAM170A	family with sequence similarity 170, member A	2	82	0	0	0	0	0	0
3257	GPR15	G protein-coupled receptor 15	2	82	0	0	0	0	0	0
4123	KNG1	kininogen 1	2	82	0	0	0	0	0	0
5069	NCL	nucleolin	2	82	0	0	0	0	0	0
5480	OR51E1	olfactory receptor, family 51, subfamily E, member 1	2	82	0	0	0	0	0	0
5621	PAIP1	poly(A) binding protein interacting protein 1	2	82	0	0	0	0	0	0
7066	SFRP4	secreted frizzled-related protein 4	2	82	0	0	0	0	0	0
7625	ST14	suppression of tumorigenicity 14 (colon carcinoma)	3	82	0	0	0	0	0	0
13	AAK1	AP2 associated kinase 1	2	83	0	0	0	0	0	0
2980	FRYL	FRY-like	5	83	0	0	0	0	0	0
3882	KCNB2	potassium voltage-gated channel, Shab-related subfamily, member 2	3	83	0	0	0	0	0	0
5504	OR5AU1	olfactory receptor, family 5, subfamily AU, member 1	2	83	0	0	0	0	0	0
5687	PCDH1	protocadherin 1	2	83	0	0	0	0	0	0
5970	PLA2R1	phospholipase A2 receptor 1, 180kDa	2	83	0	0	0	0	0	0
6304	PRSS50	protease, serine, 50	2	83	0	0	0	0	0	0
6553	RBL2	retinoblastoma-like 2 (p130)	3	83	0	0	0	0	0	0
6796	RPS26	ribosomal protein S26	2	83	0	0	0	0	0	0
7792	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	2	83	0	0	0	0	0	0
8857	ZFX	zinc finger protein, X-linked	3	83	0	0	0	0	0	0
637	ATP12A	ATPase, H+/K+ transporting, nongastric, alpha polypeptide	4	84	0	0	0	0	0	0
1037	C1orf25	chromosome 1 open reading frame 25	2	84	0	0	0	0	0	0
1136	C5orf22	chromosome 5 open reading frame 22	2	84	0	0	0	0	0	0
2230	DKKL1	dickkopf-like 1 (soggy)	2	84	0	0	0	0	0	0
5511	OR5J2	olfactory receptor, family 5, subfamily J, member 2	2	84	0	0	0	0	0	0
7228	SLC23A1	solute carrier family 23 (nucleobase transporters), member 1	3	84	0	0	0	0	0	0
8669	WDR72	WD repeat domain 72	3	84	0	0	0	0	0	0
3895	KCNH6	potassium voltage-gated channel, subfamily H (eag-related), member 6	3	85	0	0	0	0	0	0
5077	NCOR1	nuclear receptor co-repressor 1	5	85	0	0	0	0	0	0
7316	SLC44A3	solute carrier family 44, member 3	2	85	0	0	0	0	0	0
8244	TRIM37	tripartite motif-containing 37	3	85	0	0	0	0	0	0
8302	TSHZ2	teashirt zinc finger homeobox 2	2	85	0	0	0	0	0	0
8947	ZNF250	zinc finger protein 250	2	85	0	0	0	0	0	0
254	AHNAK	AHNAK nucleoprotein	8	86	0	0	0	0	0	0
1088	C2orf57	chromosome 2 open reading frame 57	2	86	0	0	0	0	0	0
4207	LAMB4	laminin, beta 4	5	86	0	0	0	0	0	0
4330	LONRF1	LON peptidase N-terminal domain and ring finger 1	2	86	0	0	0	0	0	0
5392	OPTC	opticin	4	86	0	0	0	0	0	0
6266	PROKR1	prokineticin receptor 1	2	86	0	0	0	0	0	0
6348	PTAR1	protein prenyltransferase alpha subunit repeat containing 1	2	86	0	0	0	0	0	0
7085	SGCZ	sarcoglycan zeta	3	86	0	0	0	0	0	0
8798	ZC3H18	zinc finger CCCH-type containing 18	5	86	0	0	0	0	0	0
9072	ZNF607	zinc finger protein 607	3	86	0	0	0	0	0	0
43	ABCC11	ATP-binding cassette, sub-family C (CFTR/MRP), member 11	3	87	0	0	0	0	0	0
909	C12orf41	chromosome 12 open reading frame 41	3	87	0	0	0	0	0	0
1990	CUX1	cut-like homeobox 1	6	87	0	0	0	0	0	0
2051	CYP8B1	cytochrome P450, family 8, subfamily B, polypeptide 1	3	87	0	0	0	0	0	0
2222	DIS3	DIS3 mitotic control homolog (S. cerevisiae)	3	87	0	0	0	0	0	0
3173	GLT8D1	glycosyltransferase 8 domain containing 1	2	87	0	0	0	0	0	0
3308	GPX8	glutathione peroxidase 8 (putative)	2	87	0	0	0	0	0	0
3541	HOOK3	hook homolog 3 (Drosophila)	2	87	0	0	0	0	0	0
4057	KIF2A	kinesin heavy chain member 2A	3	87	0	0	0	0	0	0
4785	MORC4	MORC family CW-type zinc finger 4	2	87	0	0	0	0	0	0
4848	MS4A3	membrane-spanning 4-domains, subfamily A, member 3 (hematopoietic cell-specific)	2	87	0	0	0	0	0	0
5095	NDUFS1	NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase)	3	87	0	0	0	0	0	0
5927	PILRA	paired immunoglobin-like type 2 receptor alpha	2	87	0	0	0	0	0	0
5964	PLA2G16	phospholipase A2, group XVI	2	87	0	0	0	0	0	0
9075	ZNF610	zinc finger protein 610	3	87	0	0	0	0	0	0
26	ABCA13	ATP-binding cassette, sub-family A (ABC1), member 13	13	88	0	0	0	0	0	0
690	AVIL	advillin	3	88	0	0	0	0	0	0
825	BRIP1	BRCA1 interacting protein C-terminal helicase 1	3	88	0	0	0	0	0	0
1119	C4BPA	complement component 4 binding protein, alpha	2	88	0	0	0	0	0	0
2250	DMD	dystrophin (muscular dystrophy, Duchenne and Becker types)	9	88	0	0	0	0	0	0
3185	GMPR	guanosine monophosphate reductase	2	88	0	0	0	0	0	0
3581	HSP90AB1	heat shock protein 90kDa alpha (cytosolic), class B member 1	2	88	0	0	0	0	0	0
4276	LILRB4	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 4	2	88	0	0	0	0	0	0
4853	MSH2	mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)	2	88	0	0	0	0	0	0
5503	OR5AR1	olfactory receptor, family 5, subfamily AR, member 1	2	88	0	0	0	0	0	0
5995	PLEC	plectin	6	88	0	0	0	0	0	0
6601	RECK	reversion-inducing-cysteine-rich protein with kazal motifs	2	88	0	0	0	0	0	0
6608	RELN	reelin	4	88	0	0	0	0	0	0
8223	TRDMT1	tRNA aspartic acid methyltransferase 1	2	88	0	0	0	0	0	0
400	ANKRD30A	ankyrin repeat domain 30A	6	89	0	0	0	0	0	0
803	BMPR2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	3	89	0	0	0	0	0	0
840	BTBD11	BTB (POZ) domain containing 11	2	89	0	0	0	0	0	0
3059	GAPVD1	GTPase activating protein and VPS9 domains 1	3	89	0	0	0	0	0	0
3591	HSPA9	heat shock 70kDa protein 9 (mortalin)	3	89	0	0	0	0	0	0
